Date,Close,Volume,Stock
2023-07-30,110.73,12116779,MSFT
2023-07-31,120.3,10258155,MSFT
2023-08-01,118.42,14927624,MSFT
2023-08-02,103.07,11990929,MSFT
2023-08-03,113.17,12172037,MSFT
2023-08-04,113.64,13628658,MSFT
2023-08-05,127.26,13071009,MSFT
2023-08-06,105.28,15920981,MSFT
2023-08-07,117.16,19321209,MSFT
2023-08-08,114.84,15662864,MSFT
2023-08-09,116.28,10558457,MSFT
2023-08-10,116.58,19753210,MSFT
2023-08-11,122.28,16751606,MSFT
2023-08-12,122.33,11956326,MSFT
2023-08-13,113.24,11467846,MSFT
2023-08-14,117.57,18244703,MSFT
2023-08-15,120.19,16140461,MSFT
2023-08-16,114.8,14107737,MSFT
2023-08-17,104.62,15624769,MSFT
2023-08-18,120.57,17461532,MSFT
2023-08-19,115.37,15415134,MSFT
2023-08-20,120.88,15073572,MSFT
2023-08-21,106.3,19245397,MSFT
2023-08-22,120.23,12363484,MSFT
2023-08-23,103.87,13342820,MSFT
2023-08-24,106.7,15854847,MSFT
2023-08-25,125.88,11608832,MSFT
2023-08-26,120.18,17795718,MSFT
2023-08-27,118.67,18819035,MSFT
2023-08-28,111.16,14279123,MSFT
2023-08-29,119.89,16578433,MSFT
2023-08-30,116.71,16245893,MSFT
2023-08-31,118.11,15224806,MSFT
2023-09-01,110.87,13267340,MSFT
2023-09-02,105.33,15029451,MSFT
2023-09-03,107.33,16239287,MSFT
2023-09-04,104.47,17298309,MSFT
2023-09-05,117.49,12746790,MSFT
2023-09-06,105.23,17702533,MSFT
2023-09-07,102.5,19536441,MSFT
2023-09-08,116.83,16339208,MSFT
2023-09-09,112.97,11408540,MSFT
2023-09-10,116.92,15168739,MSFT
2023-09-11,126.55,15178214,MSFT
2023-09-12,117.6,14767498,MSFT
2023-09-13,122.76,10306487,MSFT
2023-09-14,109.35,18096559,MSFT
2023-09-15,121.31,11712228,MSFT
2023-09-16,114.94,16756385,MSFT
2023-09-17,113.4,10828673,MSFT
2023-09-18,113.74,14644452,MSFT
2023-09-19,123.96,12324512,MSFT
2023-09-20,119.85,17762365,MSFT
2023-09-21,105.26,10736114,MSFT
2023-09-22,112.78,17298021,MSFT
2023-09-23,123.22,16202218,MSFT
2023-09-24,114.43,17198238,MSFT
2023-09-25,113.5,15842390,MSFT
2023-09-26,110.64,12705149,MSFT
2023-09-27,112.01,17903590,MSFT
2023-09-28,104.34,19406379,MSFT
2023-09-29,102.79,16615051,MSFT
2023-09-30,110.76,11988541,MSFT
2023-10-01,108.75,16795936,MSFT
2023-10-02,109.58,17138809,MSFT
2023-10-03,113.66,16874071,MSFT
2023-10-04,114.2,19379494,MSFT
2023-10-05,130.6,11870050,MSFT
2023-10-06,116.68,11098506,MSFT
2023-10-07,104.55,12713633,MSFT
2023-10-08,114.95,15286492,MSFT
2023-10-09,110.76,12882315,MSFT
2023-10-10,109.32,12515635,MSFT
2023-10-11,104.57,10365038,MSFT
2023-10-12,105.89,19498937,MSFT
2023-10-13,122.35,10196371,MSFT
2023-10-14,104.37,18654810,MSFT
2023-10-15,108.48,13887403,MSFT
2023-10-16,102.58,15255938,MSFT
2023-10-17,121.58,11549302,MSFT
2023-10-18,114.03,17064532,MSFT
2023-10-19,110.42,14458878,MSFT
2023-10-20,112.72,18955709,MSFT
2023-10-21,106.49,16041455,MSFT
2023-10-22,114.84,13812341,MSFT
2023-10-23,116.83,16170753,MSFT
2023-10-24,109.71,19771592,MSFT
2023-10-25,119.98,12908291,MSFT
2023-10-26,107.02,15583632,MSFT
2023-10-27,109.9,11052389,MSFT
2023-10-28,118.04,12431218,MSFT
2023-10-29,102.8,14569768,MSFT
2023-10-30,102.24,15012417,MSFT
2023-10-31,127.38,12623778,MSFT
2023-11-01,107.6,13843459,MSFT
2023-11-02,117.67,13780448,MSFT
2023-11-03,118.55,18130131,MSFT
2023-11-04,114.57,16196105,MSFT
2023-11-05,110.64,12705067,MSFT
2023-11-06,115.58,17880420,MSFT
2023-11-07,107.49,12956182,MSFT
2023-11-08,113.1,18398140,MSFT
2023-11-09,116.26,10059662,MSFT
2023-11-10,116.37,13414616,MSFT
2023-11-11,102.16,17592051,MSFT
2023-11-12,118.03,12378396,MSFT
2023-11-13,114.1,10087257,MSFT
2023-11-14,107.8,18254869,MSFT
2023-11-15,115.33,10500754,MSFT
2023-11-16,126.19,12248700,MSFT
2023-11-17,125.44,15083461,MSFT
2023-11-18,119.02,13825868,MSFT
2023-11-19,127.62,10597153,MSFT
2023-11-20,116.66,10221087,MSFT
2023-11-21,108.64,19350791,MSFT
2023-11-22,123.25,16262333,MSFT
2023-11-23,113.91,16012118,MSFT
2023-11-24,120.28,12561987,MSFT
2023-11-25,120.39,14343760,MSFT
2023-11-26,109.94,15676405,MSFT
2023-11-27,124.26,10566774,MSFT
2023-11-28,113.18,11977574,MSFT
2023-11-29,109.92,16547201,MSFT
2023-11-30,114.66,16756962,MSFT
2023-12-01,114.13,12728328,MSFT
2023-12-02,105.1,18777548,MSFT
2023-12-03,113.98,19791153,MSFT
2023-12-04,107.01,12725630,MSFT
2023-12-05,124.79,18430998,MSFT
2023-12-06,116.64,11894001,MSFT
2023-12-07,116.46,12905315,MSFT
2023-12-08,120.96,13016405,MSFT
2023-12-09,103.43,15056820,MSFT
2023-12-10,110.5,15520999,MSFT
2023-12-11,114.58,11206966,MSFT
2023-12-12,101.95,10782001,MSFT
2023-12-13,109.84,16945594,MSFT
2023-12-14,116.23,14346946,MSFT
2023-12-15,117.52,13198674,MSFT
2023-12-16,109.61,10490110,MSFT
2023-12-17,130.37,13532123,MSFT
2023-12-18,104.73,12964108,MSFT
2023-12-19,112.8,14406005,MSFT
2023-12-20,122.68,18814089,MSFT
2023-12-21,106.82,12292833,MSFT
2023-12-22,104.06,19973570,MSFT
2023-12-23,117.51,14072645,MSFT
2023-12-24,102.15,19531000,MSFT
2023-12-25,130.7,17690672,MSFT
2023-12-26,119.83,18753375,MSFT
2023-12-27,124.81,18924337,MSFT
2023-12-28,115.86,13669796,MSFT
2023-12-29,113.56,15488736,MSFT
2023-12-30,112.04,19145793,MSFT
2023-12-31,110.32,12678511,MSFT
2020-01-01,115.51,10796942,NKE
2020-01-02,120.95,16215733,NKE
2020-01-03,107.71,17271052,NKE
2020-01-04,107.07,15439886,NKE
2020-01-05,114.94,19839011,NKE
2020-01-06,114.69,13778611,NKE
2020-01-07,114.2,15513104,NKE
2020-01-08,115.7,14474908,NKE
2020-01-09,116.48,12803682,NKE
2020-01-10,116.06,15198172,NKE
2020-01-11,106.55,18061591,NKE
2020-01-12,111.42,19115161,NKE
2020-01-13,107.36,13717484,NKE
2020-01-14,118.03,18888168,NKE
2020-01-15,118.24,16440396,NKE
2020-01-16,106.29,14273801,NKE
2020-01-17,112.5,10862314,NKE
2020-01-18,118.82,14003598,NKE
2020-01-19,105.62,16682607,NKE
2020-01-20,117.65,11945142,NKE
2020-01-21,109.03,15524837,NKE
2020-01-22,127.32,18158722,NKE
2020-01-23,119.98,13001389,NKE
2020-01-24,128.46,14780783,NKE
2020-01-25,117.77,12627700,NKE
2020-01-26,109.87,19472566,NKE
2020-01-27,122.66,10592064,NKE
2020-01-28,120.61,12251303,NKE
2020-01-29,121.28,18478705,NKE
2020-01-30,116.67,16940468,NKE
2020-01-31,109.48,11035380,NKE
2020-02-01,117.46,12540200,NKE
2020-02-02,120.58,13233265,NKE
2020-02-03,102.28,16164290,NKE
2020-02-04,102.85,12063308,NKE
2020-02-05,101.68,17573550,NKE
2020-02-06,118.88,11704039,NKE
2020-02-07,111.31,13311145,NKE
2020-02-08,110.11,18102526,NKE
2020-02-09,114.7,12566962,NKE
2020-02-10,119.78,15131401,NKE
2020-02-11,115.09,18312857,NKE
2020-02-12,108.25,19527062,NKE
2020-02-13,121.29,14691826,NKE
2020-02-14,120.78,11392152,NKE
2020-02-15,118.85,16814511,NKE
2020-02-16,121.58,12665517,NKE
2020-02-17,122.18,11524267,NKE
2020-02-18,110.9,18214083,NKE
2020-02-19,114.4,17072831,NKE
2020-02-20,125.66,15898958,NKE
2020-02-21,119.99,11371934,NKE
2020-02-22,124.97,10540203,NKE
2020-02-23,120.87,18699688,NKE
2020-02-24,120.24,11408211,NKE
2020-02-25,130.35,10184928,NKE
2020-02-26,106.63,19698692,NKE
2020-02-27,118.63,15675443,NKE
2020-02-28,115.75,15650108,NKE
2020-02-29,107.15,15033986,NKE
2020-03-01,120.04,15537154,NKE
2020-03-02,123.46,17407158,NKE
2020-03-03,122.01,14127821,NKE
2020-03-04,132.24,18072597,NKE
2020-03-05,118.72,19488571,NKE
2020-03-06,106.87,11078410,NKE
2020-03-07,127.43,10184584,NKE
2020-03-08,106.66,18559559,NKE
2020-03-09,120.26,17383706,NKE
2020-03-10,114.01,15037093,NKE
2020-03-11,107.43,17753845,NKE
2020-03-12,120.73,11410647,NKE
2020-03-13,118.75,15268732,NKE
2020-03-14,119.93,12312869,NKE
2020-03-15,109.17,14268335,NKE
2020-03-16,115.66,10767501,NKE
2020-03-17,119.2,12361043,NKE
2020-03-18,111.24,19341146,NKE
2020-03-19,121.53,13876062,NKE
2020-03-20,121.07,12607563,NKE
2020-03-21,104.88,15909840,NKE
2020-03-22,103.14,10122608,NKE
2020-03-23,109.28,13891716,NKE
2020-03-24,125.76,19722090,NKE
2020-03-25,119.46,13666961,NKE
2020-03-26,107.49,18606998,NKE
2020-03-27,106.41,16244216,NKE
2020-03-28,108.65,14994810,NKE
2020-03-29,110.26,18426730,NKE
2020-03-30,112.62,18958787,NKE
2020-03-31,105.57,19828939,NKE
2020-04-01,118.9,19717706,NKE
2020-04-02,109.05,19111679,NKE
2020-04-03,117.99,10865163,NKE
2020-04-04,125.35,12042242,NKE
2020-04-05,115.47,12044046,NKE
2020-04-06,124.54,16352737,NKE
2020-04-07,131.65,16697230,NKE
2020-04-08,107.04,19342106,NKE
2020-04-09,116.39,14884828,NKE
2020-04-10,134.49,19537111,NKE
2020-04-11,117.5,10927522,NKE
2020-04-12,121.02,18009329,NKE
2020-04-13,118.51,12164483,NKE
2020-04-14,122.72,13701511,NKE
2020-04-15,131.44,17283783,NKE
2020-04-16,119.1,10808546,NKE
2020-04-17,130.76,10422408,NKE
2020-04-18,110.52,19467551,NKE
2020-04-19,113.58,12494048,NKE
2020-04-20,114.2,18857654,NKE
2020-04-21,111.54,15434341,NKE
2020-04-22,119.45,14588135,NKE
2020-04-23,111.05,15194052,NKE
2020-04-24,110.92,13195530,NKE
2020-04-25,112.62,13529733,NKE
2020-04-26,112.48,19593212,NKE
2020-04-27,122.19,18428524,NKE
2020-04-28,113.5,12902516,NKE
2020-04-29,107.31,16707250,NKE
2020-04-30,125.76,10632051,NKE
2020-05-01,110.48,12881590,NKE
2020-05-02,110.3,11093803,NKE
2020-05-03,116.04,19722745,NKE
2020-05-04,109.81,13948357,NKE
2020-05-05,106.42,11552689,NKE
2020-05-06,113.49,12577088,NKE
2020-05-07,120.53,14691093,NKE
2020-05-08,103.29,14374754,NKE
2020-05-09,134.11,18559530,NKE
2020-05-10,130.17,14689598,NKE
2020-05-11,114.97,10792597,NKE
2020-05-12,102.52,19748634,NKE
2020-05-13,100.76,16548513,NKE
2020-05-14,115.32,17676902,NKE
2020-05-15,105.22,13569283,NKE
2020-05-16,118.01,15925528,NKE
2020-05-17,109.38,12928228,NKE
2020-05-18,118.26,17516957,NKE
2020-05-19,119.46,14499228,NKE
2020-05-20,117.37,12438033,NKE
2020-05-21,119.58,11248693,NKE
2020-05-22,114.0,12464072,NKE
2020-05-23,118.9,14989591,NKE
2020-05-24,107.9,14955025,NKE
2020-05-25,119.85,16043505,NKE
2020-05-26,106.39,10838523,NKE
2020-05-27,106.03,12314119,NKE
2020-05-28,114.75,16835686,NKE
2020-05-29,122.18,14431348,NKE
2020-05-30,102.1,14341288,NKE
2020-05-31,130.92,15405739,NKE
2020-06-01,124.72,19053829,NKE
2020-06-02,120.2,10382489,NKE
2020-06-03,129.75,13466894,NKE
2020-06-04,116.5,16387529,NKE
2020-06-05,123.11,17572570,NKE
2020-06-06,104.5,13339639,NKE
2020-06-07,103.57,18769185,NKE
2020-06-08,104.83,18239544,NKE
2020-06-09,113.5,10643015,NKE
2020-06-10,122.57,16601131,NKE
2020-06-11,109.37,10231805,NKE
2020-06-12,126.74,19325864,NKE
2020-06-13,117.93,18100392,NKE
2020-06-14,117.41,15532173,NKE
2020-06-15,121.13,15514387,NKE
2020-06-16,125.65,14525155,NKE
2020-06-17,120.3,19215207,NKE
2020-06-18,106.76,12273895,NKE
2020-06-19,116.88,15439358,NKE
2020-06-20,121.14,10392894,NKE
2020-06-21,112.16,12023042,NKE
2020-06-22,122.81,19627734,NKE
2020-06-23,113.21,18444459,NKE
2020-06-24,118.92,14676255,NKE
2020-06-25,125.59,17988271,NKE
2020-06-26,112.62,11763040,NKE
2020-06-27,117.75,16645783,NKE
2020-06-28,120.31,14741032,NKE
2020-06-29,107.5,19478415,NKE
2020-06-30,123.49,19681467,NKE
2020-07-01,127.55,19014768,NKE
2020-07-02,116.43,18401493,NKE
2020-07-03,107.81,10809154,NKE
2020-07-04,127.34,19839885,NKE
2020-07-05,112.22,11660853,NKE
2020-07-06,122.86,14519589,NKE
2020-07-07,130.82,13387507,NKE
2020-07-08,113.38,11817543,NKE
2020-07-09,112.48,11002548,NKE
2020-07-10,109.01,16709067,NKE
2020-07-11,129.98,17925136,NKE
2020-07-12,120.91,18037960,NKE
2020-07-13,113.5,14507889,NKE
2020-07-14,118.08,19971305,NKE
2020-07-15,119.74,15778967,NKE
2020-07-16,109.89,10524010,NKE
2020-07-17,113.74,17228602,NKE
2020-07-18,118.09,15283955,NKE
2020-07-19,114.14,11876381,NKE
2020-07-20,113.72,12184242,NKE
2020-07-21,117.71,16194758,NKE
2020-07-22,120.52,11279754,NKE
2020-07-23,118.68,12012292,NKE
2020-07-24,117.35,15171383,NKE
2020-07-25,118.4,13524935,NKE
2020-07-26,104.08,10091033,NKE
2020-07-27,107.02,16408807,NKE
2020-07-28,120.27,19898990,NKE
2020-07-29,111.65,10156193,NKE
2020-07-30,119.15,12796154,NKE
2020-07-31,101.88,16650754,NKE
2020-08-01,126.98,18509984,NKE
2020-08-02,109.94,17742493,NKE
2020-08-03,116.34,17064715,NKE
2020-08-04,104.01,13147961,NKE
2020-08-05,124.31,11756907,NKE
2020-08-06,122.29,11797585,NKE
2020-08-07,114.67,12681389,NKE
2020-08-08,120.81,15011917,NKE
2020-08-09,102.61,19461291,NKE
2020-08-10,110.73,11911909,NKE
2020-08-11,116.01,10221143,NKE
2020-08-12,113.82,12936795,NKE
2020-08-13,111.39,12383137,NKE
2020-08-14,112.75,18422152,NKE
2020-08-15,123.54,10437602,NKE
2020-08-16,105.01,11386245,NKE
2020-08-17,113.81,11124654,NKE
2020-08-18,106.53,11852459,NKE
2020-08-19,102.63,11376365,NKE
2020-08-20,105.88,10483817,NKE
2020-08-21,114.59,16124687,NKE
2020-08-22,118.17,15779038,NKE
2020-08-23,116.52,19067270,NKE
2020-08-24,115.85,17658239,NKE
2020-08-25,112.53,14049985,NKE
2020-08-26,108.93,15724867,NKE
2020-08-27,124.9,11234284,NKE
2020-08-28,118.41,18632078,NKE
2020-08-29,106.51,18141630,NKE
2020-08-30,121.41,12189017,NKE
2020-08-31,113.52,15458762,NKE
2020-09-01,118.01,19540677,NKE
2020-09-02,120.6,13929607,NKE
2020-09-03,115.53,11112086,NKE
2020-09-04,124.24,17543890,NKE
2020-09-05,103.73,18419632,NKE
2020-09-06,121.33,19749239,NKE
2020-09-07,117.61,19986815,NKE
2020-09-08,112.78,19318000,NKE
2020-09-09,113.95,14055031,NKE
2020-09-10,113.29,10398583,NKE
2020-09-11,112.88,10451132,NKE
2020-09-12,106.13,18435416,NKE
2020-09-13,119.34,16707949,NKE
2020-09-14,127.16,17721505,NKE
2020-09-15,117.17,12993737,NKE
2020-09-16,114.39,11326062,NKE
2020-09-17,118.32,17789295,NKE
2020-09-18,120.18,13286185,NKE
2020-09-19,127.96,11937097,NKE
2020-09-20,103.34,12603024,NKE
2020-09-21,117.16,17321991,NKE
2020-09-22,105.28,13574057,NKE
2020-09-23,122.7,11407513,NKE
2020-09-24,123.59,10441063,NKE
2020-09-25,106.91,10393990,NKE
2020-09-26,113.58,14516511,NKE
2020-09-27,116.42,16624787,NKE
2020-09-28,119.91,19952785,NKE
2020-09-29,112.85,12678391,NKE
2020-09-30,127.67,17991554,NKE
2020-10-01,110.96,17003232,NKE
2020-10-02,109.75,13129111,NKE
2020-10-03,115.28,14980954,NKE
2020-10-04,114.84,10388230,NKE
2020-10-05,119.37,10635749,NKE
2020-10-06,116.9,19376755,NKE
2020-10-07,112.48,10119281,NKE
2020-10-08,115.28,13993444,NKE
2020-10-09,115.23,18568525,NKE
2020-10-10,122.18,12603217,NKE
2020-10-11,127.8,12710810,NKE
2020-10-12,123.18,15410656,NKE
2020-10-13,117.86,10269119,NKE
2020-10-14,106.69,14014903,NKE
2020-10-15,116.4,14845738,NKE
2020-10-16,107.3,16434076,NKE
2020-10-17,109.13,16126031,NKE
2020-10-18,107.8,16678360,NKE
2020-10-19,111.22,13507512,NKE
2020-10-20,119.13,15508587,NKE
2020-10-21,108.6,19207824,NKE
2020-10-22,111.01,17035221,NKE
2020-10-23,116.84,12302261,NKE
2020-10-24,110.15,19691748,NKE
2020-10-25,118.38,10676109,NKE
2020-10-26,108.47,18899777,NKE
2020-10-27,110.48,13835721,NKE
2020-10-28,107.5,13458423,NKE
2020-10-29,108.63,13785569,NKE
2020-10-30,115.91,18066691,NKE
2020-10-31,121.28,14950727,NKE
2020-11-01,111.28,14036071,NKE
2020-11-02,108.95,16518303,NKE
2020-11-03,114.88,12886106,NKE
2020-11-04,101.15,17703425,NKE
2020-11-05,118.34,18196548,NKE
2020-11-06,126.9,14275505,NKE
2020-11-07,101.17,19917344,NKE
2020-11-08,113.26,13062449,NKE
2020-11-09,122.3,17514763,NKE
2020-11-10,117.53,15098783,NKE
2020-11-11,111.87,18883588,NKE
2020-11-12,130.85,18998612,NKE
2020-11-13,115.96,16740694,NKE
2020-11-14,118.12,19732010,NKE
2020-11-15,106.42,13879160,NKE
2020-11-16,120.15,16157967,NKE
2020-11-17,121.06,15083361,NKE
2020-11-18,117.2,19250176,NKE
2020-11-19,105.86,11811554,NKE
2020-11-20,111.45,12306311,NKE
2020-11-21,106.92,10289935,NKE
2020-11-22,126.9,11993335,NKE
2020-11-23,122.96,18494741,NKE
2020-11-24,111.01,19553795,NKE
2020-11-25,113.6,10204768,NKE
2020-11-26,125.1,14254464,NKE
2020-11-27,115.59,19869303,NKE
2020-11-28,110.87,18004204,NKE
2020-11-29,101.33,16725711,NKE
2020-11-30,124.39,17346197,NKE
2020-12-01,123.05,13166299,NKE
2020-12-02,106.35,18038998,NKE
2020-12-03,106.61,15990758,NKE
2020-12-04,108.85,12996368,NKE
2020-12-05,121.13,11303597,NKE
2020-12-06,107.75,16446364,NKE
2020-12-07,109.84,19397161,NKE
2020-12-08,115.72,17101620,NKE
2020-12-09,102.95,18637343,NKE
2020-12-10,105.3,13222447,NKE
2020-12-11,112.5,13660935,NKE
2020-12-12,109.96,12990095,NKE
2020-12-13,108.48,17000952,NKE
2020-12-14,111.58,14334945,NKE
2020-12-15,109.94,17511184,NKE
2020-12-16,122.47,12775795,NKE
2020-12-17,122.85,18484261,NKE
2020-12-18,121.51,16411177,NKE
2020-12-19,119.51,14411691,NKE
2020-12-20,113.8,12439673,NKE
2020-12-21,119.15,12826310,NKE
2020-12-22,106.43,18336232,NKE
2020-12-23,102.0,15586482,NKE
2020-12-24,127.99,17582634,NKE
2020-12-25,115.23,16985462,NKE
2020-12-26,110.54,12237064,NKE
2020-12-27,120.24,19802353,NKE
2020-12-28,107.01,16286256,NKE
2020-12-29,123.46,12367766,NKE
2020-12-30,106.52,10733557,NKE
2020-12-31,109.71,14094260,NKE
2021-01-01,116.62,19072295,NKE
2021-01-02,114.95,15334219,NKE
2021-01-03,121.0,11280516,NKE
2021-01-04,106.96,13258182,NKE
2021-01-05,115.86,19199390,NKE
2021-01-06,111.62,11628670,NKE
2021-01-07,111.66,19071385,NKE
2021-01-08,109.16,13951314,NKE
2021-01-09,108.43,16610261,NKE
2021-01-10,121.14,14666396,NKE
2021-01-11,106.52,11833487,NKE
2021-01-12,114.46,12139337,NKE
2021-01-13,116.99,14267463,NKE
2021-01-14,106.11,12437675,NKE
2021-01-15,116.5,19776651,NKE
2021-01-16,108.56,19749239,NKE
2021-01-17,114.66,10223598,NKE
2021-01-18,117.91,14811358,NKE
2021-01-19,109.85,11421710,NKE
2021-01-20,107.3,13090175,NKE
2021-01-21,124.47,10136690,NKE
2021-01-22,111.02,11516664,NKE
2021-01-23,120.64,13967212,NKE
2021-01-24,114.55,17736833,NKE
2021-01-25,113.32,17341978,NKE
2021-01-26,125.4,14215233,NKE
2021-01-27,119.76,10405631,NKE
2021-01-28,102.02,12022974,NKE
2021-01-29,124.09,18100975,NKE
2021-01-30,126.77,13763486,NKE
2021-01-31,110.72,18839402,NKE
2021-02-01,118.72,18674879,NKE
2021-02-02,114.42,16179918,NKE
2021-02-03,119.29,16534766,NKE
2021-02-04,116.18,15986021,NKE
2021-02-05,119.37,10405984,NKE
2021-02-06,124.6,10790195,NKE
2021-02-07,115.71,10338758,NKE
2021-02-08,116.58,15607831,NKE
2021-02-09,115.27,10646890,NKE
2021-02-10,114.4,17487533,NKE
2021-02-11,114.5,17573204,NKE
2021-02-12,122.14,13269082,NKE
2021-02-13,118.74,13301105,NKE
2021-02-14,108.12,13846160,NKE
2021-02-15,106.36,18989206,NKE
2021-02-16,124.38,10158987,NKE
2021-02-17,113.07,15176194,NKE
2021-02-18,113.96,11347639,NKE
2021-02-19,106.78,16471927,NKE
2021-02-20,122.52,19905706,NKE
2021-02-21,111.72,12197049,NKE
2021-02-22,136.96,19533433,NKE
2021-02-23,104.32,10875211,NKE
2021-02-24,112.96,12330521,NKE
2021-02-25,113.4,12313741,NKE
2021-02-26,114.33,17441446,NKE
2021-02-27,119.24,16263897,NKE
2021-02-28,117.33,10639297,NKE
2021-03-01,120.84,10635176,NKE
2021-03-02,113.63,19823157,NKE
2021-03-03,109.77,15973491,NKE
2021-03-04,130.75,13717641,NKE
2021-03-05,119.5,15431325,NKE
2021-03-06,106.33,18364829,NKE
2021-03-07,121.54,14630764,NKE
2021-03-08,121.61,14395704,NKE
2021-03-09,122.15,11302007,NKE
2021-03-10,113.91,12541761,NKE
2021-03-11,108.07,17260440,NKE
2021-03-12,105.8,16254588,NKE
2021-03-13,111.21,14474563,NKE
2021-03-14,116.98,16677415,NKE
2021-03-15,112.43,14354442,NKE
2021-03-16,114.19,11693057,NKE
2021-03-17,110.84,12002891,NKE
2021-03-18,134.5,11022805,NKE
2021-03-19,110.87,10471426,NKE
2021-03-20,122.5,11011888,NKE
2021-03-21,110.4,13786492,NKE
2021-03-22,115.11,12053921,NKE
2021-03-23,105.28,15986184,NKE
2021-03-24,126.97,16940988,NKE
2021-03-25,119.45,10686654,NKE
2021-03-26,111.89,12074485,NKE
2021-03-27,121.53,14808243,NKE
2021-03-28,125.65,19411404,NKE
2021-03-29,108.59,17691896,NKE
2021-03-30,113.69,18887670,NKE
2021-03-31,103.16,17903467,NKE
2021-04-01,107.04,19977975,NKE
2021-04-02,118.92,16967030,NKE
2021-04-03,104.46,11667710,NKE
2021-04-04,118.48,19742060,NKE
2021-04-05,120.05,18576448,NKE
2021-04-06,109.63,18753045,NKE
2021-04-07,113.26,19347612,NKE
2021-04-08,130.26,11251447,NKE
2021-04-09,126.36,13245616,NKE
2021-04-10,121.12,16124699,NKE
2021-04-11,124.0,14502433,NKE
2021-04-12,123.43,19604632,NKE
2021-04-13,118.2,14625189,NKE
2021-04-14,117.04,14511764,NKE
2021-04-15,117.47,11872100,NKE
2021-04-16,112.15,15584772,NKE
2021-04-17,102.46,16788664,NKE
2021-04-18,113.71,10693466,NKE
2021-04-19,113.29,13246152,NKE
2021-04-20,111.79,13729736,NKE
2021-04-21,117.84,17539835,NKE
2021-04-22,106.82,13902290,NKE
2021-04-23,109.76,13575591,NKE
2021-04-24,127.37,12799761,NKE
2021-04-25,125.63,19880994,NKE
2021-04-26,110.01,12639298,NKE
2021-04-27,116.26,12130976,NKE
2021-04-28,106.8,16819316,NKE
2021-04-29,109.64,19451889,NKE
2021-04-30,104.64,14530054,NKE
2021-05-01,134.51,17313123,NKE
2021-05-02,113.14,15091243,NKE
2021-05-03,115.64,18763289,NKE
2021-05-04,134.21,10660492,NKE
2021-05-05,106.14,18923434,NKE
2021-05-06,108.67,10535792,NKE
2021-05-07,105.39,14122938,NKE
2021-05-08,127.47,13027991,NKE
2021-05-09,105.35,14665173,NKE
2021-05-10,105.71,18617104,NKE
2021-05-11,118.54,15423434,NKE
2021-05-12,101.89,16263476,NKE
2021-05-13,119.14,19403850,NKE
2021-05-14,122.09,16681504,NKE
2021-05-15,116.27,16906644,NKE
2021-05-16,118.19,17543877,NKE
2021-05-17,115.95,14876383,NKE
2021-05-18,122.36,11362149,NKE
2021-05-19,126.32,14324886,NKE
2021-05-20,112.32,18369070,NKE
2021-05-21,118.07,12588268,NKE
2021-05-22,118.32,13990350,NKE
2021-05-23,118.28,10061480,NKE
2021-05-24,122.31,12011575,NKE
2021-05-25,108.43,11898994,NKE
2021-05-26,107.99,18488048,NKE
2021-05-27,130.17,12290697,NKE
2021-05-28,120.72,17405713,NKE
2021-05-29,117.48,13536896,NKE
2021-05-30,109.04,18752779,NKE
2021-05-31,115.21,15857195,NKE
2021-06-01,120.1,11296741,NKE
2021-06-02,120.86,18204516,NKE
2021-06-03,104.6,17622096,NKE
2021-06-04,106.77,19686400,NKE
2021-06-05,120.17,11415538,NKE
2021-06-06,115.26,10937325,NKE
2021-06-07,119.57,11073035,NKE
2021-06-08,117.28,11054499,NKE
2021-06-09,116.16,13029301,NKE
2021-06-10,118.15,19031795,NKE
2021-06-11,115.06,10100338,NKE
2021-06-12,101.35,17306755,NKE
2021-06-13,109.2,17355243,NKE
2021-06-14,107.76,15670135,NKE
2021-06-15,115.06,10388942,NKE
2021-06-16,104.28,13897536,NKE
2021-06-17,109.3,10599561,NKE
2021-06-18,104.02,19816783,NKE
2021-06-19,114.85,18540178,NKE
2021-06-20,123.43,16451397,NKE
2021-06-21,107.97,19608496,NKE
2021-06-22,111.41,13602349,NKE
2021-06-23,116.86,15719315,NKE
2021-06-24,119.19,11767641,NKE
2021-06-25,101.02,19864516,NKE
2021-06-26,114.76,13308742,NKE
2021-06-27,121.08,19648485,NKE
2021-06-28,110.32,17653917,NKE
2021-06-29,128.43,17036402,NKE
2021-06-30,108.53,15512969,NKE
2021-07-01,105.97,18417403,NKE
2021-07-02,119.68,12137529,NKE
2021-07-03,106.5,15740186,NKE
2021-07-04,102.18,13694861,NKE
2021-07-05,113.37,18703833,NKE
2021-07-06,108.57,14514197,NKE
2021-07-07,113.43,15537412,NKE
2021-07-08,126.56,18779091,NKE
2021-07-09,119.38,13559570,NKE
2021-07-10,105.59,18366462,NKE
2021-07-11,116.4,13266247,NKE
2021-07-12,106.25,19620322,NKE
2021-07-13,118.09,19320252,NKE
2021-07-14,119.93,10036577,NKE
2021-07-15,112.37,13873413,NKE
2021-07-16,118.95,18741961,NKE
2021-07-17,113.18,19664111,NKE
2021-07-18,116.82,18605099,NKE
2021-07-19,124.97,10755093,NKE
2021-07-20,112.58,10950947,NKE
2021-07-21,113.74,17303684,NKE
2021-07-22,102.38,13402317,NKE
2021-07-23,113.41,13034912,NKE
2021-07-24,122.7,12655675,NKE
2021-07-25,116.71,13709992,NKE
